고객ID,가입일,구독기간(개월),구독상태,서비스이용횟수,월평균이용시간(시간),결제금액,할인사용여부,추천가입여부,고객유형
1424,2025-11-24,7,1,23,13.733556786725899,8072.092434889636,0,1,일반
1425,2025-11-25,11,1,42,27.919789400131585,17002.41067105058,0,0,VIP
1426,2025-11-26,20,1,24,3.446136123798354,14851.625288338677,0,1,일반
1427,2025-11-27,16,0,49,18.381901961500386,12687.262372788151,1,0,일반
1428,2025-11-28,4,1,13,20.12311157351359,9683.613596159894,0,1,프리미엄
1429,2025-11-29,6,1,18,18.057089493844693,12764.517743554026,0,0,일반
1430,2025-11-30,22,1,13,16.03681702804609,12176.539421210393,1,1,일반
1431,2025-12-01,26,1,49,,23173.33276259936,0,0,일반
1432,2025-12-02,3,1,37,,19985.098557908852,1,0,일반
1433,2025-12-03,14,0,43,29.9945785509538,11546.460370355398,0,0,VIP
1434,2025-12-04,11,1,39,19.178391141433497,15825.976704762284,1,0,일반
1435,2025-12-05,18,0,42,9.033624919783602,19721.04323292998,0,0,일반
1436,2025-12-06,12,1,17,37.939493313868276,11544.929063518559,1,0,일반
1437,2025-12-07,23,0,15,11.202025670921193,7914.44629513365,0,0,일반
1438,2025-12-08,12,1,18,5.405777415168526,6015.707395336882,0,0,프리미엄
1439,2025-12-09,13,0,23,0.12621916519769982,21361.334599573038,1,1,일반
1440,2025-12-10,25,1,30,20.994518969126606,14044.688092650413,0,0,프리미엄
1441,2025-12-11,19,1,34,17.825836144847635,16456.626164373494,0,0,일반
1442,2025-12-12,8,0,4,30.309566491463393,12128.8131234047,1,1,프리미엄
1443,2025-12-13,29,1,3,26.110845634455472,8660.505407551578,1,0,일반
1444,2025-12-14,32,1,7,22.90201224585038,9593.49587580451,0,0,일반
1445,2025-12-15,18,0,18,17.286328045372503,8294.826038536956,0,0,프리미엄
1446,2025-12-16,6,1,42,31.099772721976667,19249.972072344375,0,1,일반
1447,2025-12-17,18,0,7,38.67389901752533,22462.805791660252,0,0,일반
1448,2025-12-18,19,1,40,30.089791991299037,15186.219812375113,1,0,일반
1449,2025-12-19,22,1,6,15.3646836915079,,1,1,일반
1450,2025-12-20,32,1,22,27.81565553882175,17482.92095417804,0,0,프리미엄
1451,2025-12-21,3,1,1,15.97910274532785,21324.923324962714,1,1,일반
1452,2025-12-22,28,0,4,8.949326841400255,19858.33383741697,1,0,VIP
1453,2025-12-23,10,0,46,11.009609378780548,14854.34475757503,1,0,일반
1454,2025-12-24,35,1,49,16.418215958622543,13827.588816865587,0,1,VIP
1455,2025-12-25,29,1,43,21.03959678963544,14814.168393951346,0,0,일반
1456,2025-12-26,15,1,29,40.60581152575459,21126.24502488358,1,1,VIP
1457,2025-12-27,33,1,21,11.183105243881323,18801.82713910691,0,1,일반
1458,2025-12-28,7,1,26,33.234884896913286,13071.21500188349,0,0,일반
1459,2025-12-29,12,1,14,16.82740448307431,12945.423621048016,0,1,VIP
1460,2025-12-30,30,1,9,0.16384987445343668,12591.524756296574,0,0,일반
1461,2025-12-31,21,1,47,14.942739970696621,9676.836832238492,1,1,일반
1462,2026-01-01,31,1,12,31.766969931676908,21759.19117872693,1,0,프리미엄
1463,2026-01-02,24,0,42,23.446695193292356,11060.881261267807,0,0,일반
1464,2026-01-03,20,1,6,24.04451198663957,17451.380328333766,0,0,일반
1465,2026-01-04,4,1,20,33.2850400884438,11692.861808410838,1,0,일반
1466,2026-01-05,28,1,24,9.636637110642724,12613.880589833188,0,0,프리미엄
1467,2026-01-06,20,0,27,9.482495699077498,14430.596166385145,1,1,일반
1468,2026-01-07,24,1,38,2.6372860929642385,17726.212124171037,1,1,VIP
1469,2026-01-08,32,1,8,28.77082071242785,13703.880591072604,0,0,프리미엄
1470,2026-01-09,34,1,1,25.62484233629603,9303.974141913339,1,0,프리미엄
1471,2026-01-10,2,0,49,27.23966519591114,15095.406655395504,1,1,일반
1472,2026-01-11,15,0,49,8.169887759432195,11166.64100404185,0,0,프리미엄
1473,2026-01-12,34,1,24,3.957510440801471,22719.191534572656,0,0,일반
1474,2026-01-13,6,1,47,6.803816915666674,13700.277487637055,1,0,프리미엄
1475,2026-01-14,12,1,7,10.774277276412956,11660.153309644322,0,0,일반
1476,2026-01-15,3,1,19,35.53958908912854,24874.003998266715,1,0,프리미엄
1477,2026-01-16,18,0,22,30.00126723782502,18694.448512212366,1,1,일반
1478,2026-01-17,21,1,35,15.417793593796798,10516.12943097892,0,1,일반
1479,2026-01-18,15,0,30,22.992519932599848,11045.42970001698,0,0,일반
1480,2026-01-19,33,1,29,13.216377538522613,17370.914905453406,0,1,일반
1481,2026-01-20,35,1,22,23.64279760781657,15217.381505174493,0,0,일반
1482,2026-01-21,26,1,11,8.619042622580018,19450.87771360237,1,0,일반
1483,2026-01-22,8,1,20,27.502514459739313,11686.618495042083,1,0,일반
1484,2026-01-23,30,1,29,11.50296702415607,18505.545623992384,1,0,프리미엄
1485,2026-01-24,23,1,41,28.05915028543157,3808.558294459781,0,0,일반
1486,2026-01-25,14,0,42,15.725770918056579,14227.79065370614,1,0,일반
1487,2026-01-26,14,1,34,12.09924046401726,11914.10426994634,1,0,프리미엄
1488,2026-01-27,2,1,1,36.12996717249656,12724.7668966629,1,0,VIP
1489,2026-01-28,5,0,31,21.769461848937656,14485.626769369606,0,1,일반
1490,2026-01-29,14,1,30,16.778186289514426,20692.51819796848,1,1,일반
1491,2026-01-30,25,1,48,27.58178308351264,9229.800603394764,1,0,일반
1492,2026-01-31,20,1,18,6.600089304251149,4059.784977950001,0,1,프리미엄
1493,2026-02-01,2,1,17,31.068635892603588,9809.732144441932,1,1,프리미엄
1494,2026-02-02,6,1,38,18.605552935915505,20112.1796596408,0,1,프리미엄
1495,2026-02-03,17,0,14,26.007877156684373,6775.043322542126,0,0,일반
1496,2026-02-04,25,0,23,4.5212653897691375,12140.261797075616,1,0,프리미엄
1497,2026-02-05,28,1,25,16.175740418670046,19197.886874059157,0,1,일반
1498,2026-02-06,2,1,15,20.04580139345484,14707.857283728232,1,0,일반
1499,2026-02-07,35,0,46,30.302992136185285,20643.533604251603,1,0,일반
1500,2026-02-08,5,1,22,26.804110639374827,4825.522582752481,0,0,일반
1501,2026-02-09,1,1,3,16.075229623825834,13391.954562344921,0,1,프리미엄
1502,2026-02-10,12,1,19,23.179477573233815,21685.885831774995,1,1,프리미엄
1503,2026-02-11,23,0,44,32.56569101726981,9365.591769339175,1,0,VIP
1504,2026-02-12,31,1,34,18.0001151657744,20174.04921694043,1,0,일반
1505,2026-02-13,11,1,35,16.911350395646924,13821.54808469919,1,1,VIP
1506,2026-02-14,10,1,1,1.1029535724708737,17170.647125279615,0,0,프리미엄
1507,2026-02-15,3,1,21,17.209276646571897,21323.284535112703,0,0,일반
1508,2026-02-16,14,1,29,2.6037296131547834,17149.180755240443,1,0,프리미엄
1509,2026-02-17,16,1,6,18.85665320966793,12043.752203153168,1,1,프리미엄
1510,2026-02-18,10,0,37,29.881351432427472,17810.31376062614,0,1,일반
1511,2026-02-19,29,1,1,1.196394750468155,11691.000773594973,1,1,프리미엄
1512,2026-02-20,10,1,1,32.3420882462079,16366.83426392694,1,0,프리미엄
1513,2026-02-21,12,1,27,16.697768733438014,8740.785202876137,1,0,프리미엄
1514,2026-02-22,30,0,21,19.728351328733943,15145.473367061475,0,0,프리미엄
1515,2026-02-23,1,0,16,14.975802198614582,20946.465391443824,1,1,일반
1516,2026-02-24,5,1,44,2.8676311745134058,,1,0,프리미엄
1517,2026-02-25,20,1,40,12.170108257037597,20468.452194246558,1,0,프리미엄
1518,2026-02-26,8,1,26,40.97410068449484,30467.14765335453,1,1,일반
1519,2026-02-27,12,1,16,9.039545037465484,14855.263425943938,1,0,일반
1520,2026-02-28,1,1,28,4.114576382744497,18070.960781209924,1,0,프리미엄
1521,2026-03-01,20,1,1,21.412910274071027,17384.312924410286,1,1,일반
1522,2026-03-02,28,1,36,19.142234848276836,16125.518295870394,0,0,프리미엄
1523,2026-03-03,12,1,10,16.766702092043523,18939.48012079448,0,0,VIP
1524,2026-03-04,28,1,43,20.144479433522562,13759.524840636685,1,0,일반
1525,2026-03-05,15,0,17,26.442026106961567,11687.27949862729,0,0,일반
1526,2026-03-06,6,1,23,14.12836400214686,7368.386142847459,0,0,일반
1527,2026-03-07,20,1,7,21.944102082826166,13286.207534565856,0,1,일반
1528,2026-03-08,14,0,44,30.238746621300038,19507.170825676836,0,0,VIP
1529,2026-03-09,2,0,7,10.04711333245205,10301.014444034343,0,1,일반
1530,2026-03-10,9,1,44,3.221813439386292,16233.389482663786,0,0,일반
1531,2026-03-11,20,0,15,26.70808492095916,14384.450682345347,1,0,프리미엄
1532,2026-03-12,26,0,34,45.02962575602973,11896.409384787012,1,0,프리미엄
1533,2026-03-13,29,1,46,19.926453463511844,5734.798351233667,1,1,일반
1534,2026-03-14,1,1,45,22.01932201065956,21814.273495603935,0,0,프리미엄
1535,2026-03-15,35,1,4,17.041915669060096,17585.952651916894,1,1,일반
1536,2026-03-16,6,0,14,35.88060841510259,28326.439138546302,1,1,프리미엄
1537,2026-03-17,5,0,14,19.222430670551333,20397.065069787706,1,1,일반
1538,2026-03-18,33,1,16,18.134358399850647,21702.719893242738,0,1,일반
1539,2026-03-19,14,1,7,29.10863814269203,6253.231344883008,0,0,프리미엄
1540,2026-03-20,12,1,32,15.157270378031782,6165.823177192204,1,1,일반
1541,2026-03-21,20,1,19,7.153062989241457,15211.560305262936,1,1,일반
1542,2026-03-22,24,1,2,28.82300379545694,9259.422882593437,1,1,VIP
1543,2026-03-23,34,0,10,14.084527923278543,11593.565765779873,1,0,프리미엄
1544,2026-03-24,25,1,17,10.24539972323987,27631.32090062484,0,1,일반
1545,2026-03-25,29,0,37,41.00048158573187,20949.380858409306,1,0,프리미엄
1546,2026-03-26,31,1,12,18.21403196777288,10321.722288341018,0,0,프리미엄
1547,2026-03-27,23,1,6,24.94226082297333,3169.397432150623,1,1,프리미엄
1548,2026-03-28,20,1,22,20.295282410077764,9900.313309479749,1,1,일반
1549,2026-03-29,23,0,32,11.136805096296715,12214.027785306387,1,0,프리미엄
1550,2026-03-30,16,0,41,26.894336200219225,13393.681653699621,0,1,프리미엄
1551,2026-03-31,8,1,20,23.145789837867245,8604.768744616897,0,0,프리미엄
1552,2026-04-01,21,0,1,13.406201683600676,20649.252961653972,1,0,일반
1553,2026-04-02,1,1,47,24.331903378563386,11442.696030708734,1,0,프리미엄
1554,2026-04-03,8,0,6,14.85689905869998,18242.888363013546,1,0,일반
1555,2026-04-04,29,1,19,8.9550463989147,15269.43710945511,1,1,프리미엄
1556,2026-04-05,32,1,18,7.943327456478768,19692.385275430213,0,0,VIP
1557,2026-04-06,5,1,6,22.700586209629787,13810.398357784772,1,0,일반
1558,2026-04-07,22,1,45,16.172690700715556,10375.067806710149,1,0,일반
1559,2026-04-08,34,0,33,35.017040190439616,12007.06397949017,1,0,일반
1560,2026-04-09,1,0,23,19.570418866620432,12077.574428210977,0,1,프리미엄
1561,2026-04-10,26,1,23,12.14796706546418,25322.75275788117,1,0,일반
1562,2026-04-11,10,1,26,21.578176386439118,15382.526359196441,0,0,프리미엄
1563,2026-04-12,30,1,13,7.057326784253936,15023.164073519387,1,1,프리미엄
1564,2026-04-13,18,0,7,19.158687594752976,19410.132703542746,1,0,프리미엄
1565,2026-04-14,17,0,15,23.191667764782757,14999.650726229354,0,1,프리미엄
1566,2026-04-15,26,0,44,21.956723076353054,20608.38159657185,0,0,일반
1567,2026-04-16,8,1,27,33.02799930519758,13139.611196494428,1,0,VIP
1568,2026-04-17,12,0,26,45.975171258444504,12631.801247936553,1,1,일반
1569,2026-04-18,27,1,33,26.713973713412848,10098.63251992586,0,1,일반
1570,2026-04-19,8,0,15,31.787963277855198,24250.236650253508,0,0,일반
1571,2026-04-20,25,1,36,45.4346265965724,14650.875881171976,1,1,프리미엄
1572,2026-04-21,4,1,45,9.937741521835243,9129.787701892525,1,1,프리미엄
1573,2026-04-22,33,1,27,21.306274087750083,15984.13610989609,0,0,일반
1574,2026-04-23,1,1,5,15.220034679133414,11749.730614682798,1,0,프리미엄
1575,2026-04-24,19,1,2,28.42657710261072,13051.993842730344,0,0,프리미엄
1576,2026-04-25,31,1,33,22.71618919476621,16553.76715863859,0,0,일반
1577,2026-04-26,16,1,16,11.815676800960661,22604.926201270504,0,0,프리미엄
1578,2026-04-27,14,1,23,20.109478163470445,15507.926790865204,1,1,일반
1579,2026-04-28,5,1,38,30.46922739655885,11444.816147724247,0,0,일반
1580,2026-04-29,26,0,16,6.962753689749338,12475.42578852886,1,1,프리미엄
1581,2026-04-30,28,1,14,12.026554443610209,18282.235934552344,0,0,일반
1582,2026-05-01,2,0,29,10.527249149581912,5208.295421065297,1,0,일반
1583,2026-05-02,6,0,26,23.263965554869102,9786.58861851954,1,1,프리미엄
1584,2026-05-03,9,1,35,32.4051607961496,16063.2303809867,1,0,프리미엄
1585,2026-05-04,33,1,15,0.09734465306011231,6466.652113126258,1,0,프리미엄
1586,2026-05-05,25,1,3,20.943985634785832,13437.410604325682,1,0,일반
1587,2026-05-06,13,1,23,10.757792827248156,12608.674821712419,1,1,일반
1588,2026-05-07,9,1,29,30.054027748299845,19387.242610378336,0,0,프리미엄
1589,2026-05-08,13,1,34,17.63031724428746,13748.588334404001,0,0,일반
1590,2026-05-09,31,0,33,21.306739390773977,20933.456913015234,1,1,일반
1591,2026-05-10,11,0,41,19.9866300479794,15394.365116190305,0,1,일반
1592,2026-05-11,4,1,41,,23882.255654046334,0,0,프리미엄
1593,2026-05-12,34,0,23,40.486315307977826,8062.555178041143,1,0,일반
1594,2026-05-13,4,0,7,8.653346701185589,23085.634206339888,0,1,일반
1595,2026-05-14,19,1,3,10.47443882005348,12944.364218853054,1,1,일반
1596,2026-05-15,6,1,32,23.21497902554707,22369.748506132048,0,0,일반
1597,2026-05-16,34,1,31,11.835976516980812,20926.173499425822,1,0,일반
1598,2026-05-17,18,1,18,29.335837704002742,740.4607960866233,1,1,일반
1599,2026-05-18,13,1,43,30.941174590843374,17395.841051599196,1,1,일반
1600,2026-05-19,23,0,7,14.53423687753542,19988.09881403949,0,1,일반
1601,2026-05-20,19,0,41,12.36462733358525,21642.963683355585,1,0,일반
1602,2026-05-21,11,1,1,17.252209783472807,9116.814071102886,1,0,일반
1603,2026-05-22,1,1,14,21.040182139630183,17951.71448507115,1,1,일반
1604,2026-05-23,24,1,32,23.148371898951915,15975.368393328641,1,0,일반
1605,2026-05-24,7,0,6,2.5281705904916976,17157.044834831624,0,0,일반
1606,2026-05-25,25,1,39,10.325444811498816,19994.68243296509,1,0,일반
1607,2026-05-26,21,1,10,15.95900651129416,20783.549263632172,1,0,VIP
1608,2026-05-27,15,1,7,12.03010668253113,11721.285226177644,0,0,일반
1609,2026-05-28,1,1,26,8.647098923529533,16327.096659233282,1,1,VIP
1610,2026-05-29,12,1,34,1.1162753464530653,15205.67658606064,1,1,일반
1611,2026-05-30,7,1,30,6.94641474415633,13803.236888651725,1,1,일반
1612,2026-05-31,15,1,36,18.84715799146781,14281.123944154797,0,1,프리미엄
1613,2026-06-01,21,1,21,15.637978065186903,15979.936210283184,1,0,일반
1614,2026-06-02,19,1,17,13.684309174714254,11990.091987663669,1,0,일반
1615,2026-06-03,29,1,33,27.965149607928403,19415.1838926544,1,0,VIP
1616,2026-06-04,25,1,10,27.961336649237616,21346.54144145925,1,0,일반
1617,2026-06-05,33,1,47,21.499186534818737,10897.117222070523,1,1,일반
1618,2026-06-06,32,0,42,21.201202827186584,21591.64943969561,1,0,일반
1619,2026-06-07,35,1,12,11.433394490665885,10906.532878869295,1,0,VIP
1620,2026-06-08,26,1,16,12.63007669343472,19488.934558448927,0,0,프리미엄
1621,2026-06-09,11,1,41,2.9235061687478208,21582.39405295284,0,0,일반
1622,2026-06-10,35,1,32,17.49248568221669,14527.446519600804,0,1,일반
1623,2026-06-11,8,1,15,27.857412897111967,10947.511290081107,0,0,프리미엄
1624,2026-06-12,14,0,27,33.5432989677456,12056.585011441852,0,0,일반
1625,2026-06-13,10,1,28,17.552201420945366,16809.28432824428,0,0,일반
1626,2026-06-14,2,1,17,24.916688320096906,,1,1,프리미엄
1627,2026-06-15,9,1,46,8.559892428611967,6536.33579481645,0,0,일반
1628,2026-06-16,3,1,2,15.67071679601576,15501.209824059888,0,0,프리미엄
1629,2026-06-17,21,1,36,15.436376198667364,14559.63925451494,0,0,프리미엄
1630,2026-06-18,26,1,7,34.911683142253835,12717.391191159451,1,0,프리미엄
1631,2026-06-19,8,0,13,23.92933460921418,14596.090291356926,0,0,일반
1632,2026-06-20,2,1,15,24.942554228806074,12289.015890754612,0,1,일반
1633,2026-06-21,6,1,25,24.423283109989928,21215.777059312037,0,1,일반
1634,2026-06-22,28,1,23,20.454427323322214,21712.469033333626,1,1,일반
1635,2026-06-23,29,1,22,35.323653308491295,15440.676355735113,1,0,일반
1636,2026-06-24,26,1,26,3.0527954796507295,14294.274932568549,1,0,일반
1637,2026-06-25,25,0,33,21.46210408715418,12534.816636864674,0,0,일반
1638,2026-06-26,12,1,11,31.298028516395636,15451.406688763383,1,0,일반
1639,2026-06-27,5,1,10,1.0860654680735173,24239.155144338125,1,0,일반
1640,2026-06-28,34,1,25,28.37917853772302,14481.328818993208,0,0,일반
1641,2026-06-29,15,1,37,12.388367587346833,10802.838009868701,0,1,일반
1642,2026-06-30,15,0,48,21.098159288420412,13011.190543265744,0,1,일반
1643,2026-07-01,23,0,43,12.196406190545732,18767.3498088444,1,1,프리미엄
1644,2026-07-02,6,1,38,29.591516765490223,11411.316479761976,0,1,프리미엄
1645,2026-07-03,21,1,41,17.116381187764336,14831.46952668738,0,0,일반
1646,2026-07-04,23,0,45,,17364.415675813696,0,0,일반
1647,2026-07-05,16,1,24,24.35329836264341,11790.685719734865,1,0,일반
1648,2026-07-06,15,1,40,12.062075159411613,6177.971396174742,1,0,일반
1649,2026-07-07,25,1,46,25.01859190395525,9643.072680734489,1,0,일반
1650,2026-07-08,11,1,33,13.364309419872678,10706.167455635132,1,0,VIP
1651,2026-07-09,15,0,17,20.641280938399735,13855.863470716793,1,0,일반
1652,2026-07-10,4,0,24,16.934056385102,15221.498306976388,0,1,프리미엄
1653,2026-07-11,21,1,37,28.999118663887735,19118.506486885555,0,1,일반
1654,2026-07-12,13,1,2,25.403222707374177,,1,0,일반
1655,2026-07-13,22,1,32,19.692784513952578,18391.434353535875,1,0,일반
1656,2026-07-14,19,1,24,13.14288222844339,13145.382444250992,1,0,프리미엄
1657,2026-07-15,34,1,9,7.3100851016928186,6072.263505590761,0,1,일반
1658,2026-07-16,14,1,4,21.35656419290698,15067.868296921024,0,0,일반
1659,2026-07-17,4,1,17,13.677091068482412,21581.33775749984,0,1,VIP
1660,2026-07-18,27,1,17,1.2200384242617481,19415.572758292416,1,0,일반
1661,2026-07-19,29,1,48,6.699714590037495,14618.647944889663,1,0,일반
1662,2026-07-20,28,0,30,36.25875305541717,20628.853080643752,1,0,일반
1663,2026-07-21,35,1,40,13.400236150105547,15961.113402736524,1,0,일반
1664,2026-07-22,8,0,11,30.821627775104012,19905.94413911219,0,0,일반
1665,2026-07-23,16,1,21,16.433502728017192,6691.988325155991,0,1,일반
1666,2026-07-24,30,1,21,32.395776351608134,8751.635923698675,0,0,일반
1667,2026-07-25,18,1,18,31.67164017474378,18645.1799278636,1,0,일반
1668,2026-07-26,2,1,29,11.743045730993426,22696.412471724117,0,1,프리미엄
1669,2026-07-27,13,0,24,,17086.47865456253,1,0,프리미엄
1670,2026-07-28,4,0,10,0.9667952296967961,12513.315633120988,1,0,일반
1671,2026-07-29,26,1,45,11.913384960442931,10747.420707133551,0,0,일반
1672,2026-07-30,25,0,17,38.896344255575414,13423.42418202596,0,1,일반
1673,2026-07-31,30,1,18,15.894379250774609,21068.184958583824,0,1,일반
1674,2026-08-01,11,1,42,21.452439500734545,13287.364808563028,1,0,일반
1675,2026-08-02,7,1,48,33.0333686620339,20238.806206937094,0,1,일반
1676,2026-08-03,31,1,20,21.10321363111688,18262.865627272724,0,1,VIP
1677,2026-08-04,10,0,37,20.75891038520775,23569.629002134967,1,0,일반
1678,2026-08-05,13,1,45,26.226631939451465,16001.309357682538,1,1,VIP
1679,2026-08-06,31,1,18,22.889697555099872,14752.018194089793,1,0,일반
1680,2026-08-07,7,0,17,19.00532894996515,20488.36052840134,1,1,일반
1681,2026-08-08,20,1,9,12.785506568025578,10323.686023509908,1,0,일반
1682,2026-08-09,4,0,14,20.784888908654562,12779.915114445314,1,1,일반
1683,2026-08-10,7,1,49,30.943997970831404,6599.976272350759,0,0,일반
1684,2026-08-11,1,1,29,37.82004586998721,8728.377204760021,0,1,일반
1685,2026-08-12,13,0,31,22.9227664156891,24616.85939864905,1,0,VIP
1686,2026-08-13,22,1,4,27.55161135095973,18461.572868203497,1,1,일반
1687,2026-08-14,21,1,18,22.69730707162812,8146.492085135326,1,0,일반
1688,2026-08-15,22,1,20,19.12670635596397,20974.144973135277,1,1,프리미엄
1689,2026-08-16,28,1,47,25.142570786126846,11481.512269023286,1,1,프리미엄
1690,2026-08-17,9,1,43,31.893328343124843,,0,0,프리미엄
1691,2026-08-18,26,0,44,11.136381639808548,18130.068021978357,0,1,일반
1692,2026-08-19,9,1,9,5.486032976870911,23324.953500413496,0,0,일반
1693,2026-08-20,15,0,13,14.66991750363534,12311.351247497725,1,1,일반
1694,2026-08-21,10,1,15,22.116619432997037,11298.853064099827,0,1,일반
1695,2026-08-22,24,1,27,28.698716176212315,1554.7874262077057,0,0,일반
1696,2026-08-23,8,1,15,10.104921751445119,14391.134366534141,0,1,일반
1697,2026-08-24,24,1,28,4.885765226248111,18626.649159921166,0,0,VIP
1698,2026-08-25,16,0,37,14.905513433289837,19309.86917634737,0,0,VIP
1699,2026-08-26,26,1,19,18.06085774341764,,0,1,일반
1700,2026-08-27,27,0,26,8.37726516588562,16449.02870999197,1,1,일반
1701,2026-08-28,4,0,26,12.439090711826882,17523.905591195835,0,0,일반
1702,2026-08-29,24,0,25,28.672834100869977,15340.60220356807,0,0,일반
1703,2026-08-30,19,1,26,20.78120069596099,18537.274177764506,1,1,일반
1704,2026-08-31,10,0,26,23.456221186093178,10328.78821450005,1,0,VIP
1705,2026-09-01,25,0,46,16.443177683894525,7957.675845423742,0,1,일반
1706,2026-09-02,18,0,28,12.458895890416741,10856.309952793585,0,1,일반
1707,2026-09-03,19,0,49,16.37101770575856,16068.118587933284,1,0,일반
1708,2026-09-04,10,1,18,24.988801941796922,8497.876670973763,0,0,VIP
1709,2026-09-05,33,1,32,5.086797886587833,11833.77920197906,0,0,VIP
1710,2026-09-06,5,1,3,36.50170259832011,11993.528584824171,0,0,프리미엄
1711,2026-09-07,35,1,2,25.74858495682403,18909.10605482728,0,1,일반
1712,2026-09-08,34,0,33,14.641198957092849,18300.477302651896,1,1,일반
1713,2026-09-09,33,1,42,28.134071178865007,15352.430461294585,1,0,일반
1714,2026-09-10,21,1,19,32.22349067073108,17255.324408187786,1,0,일반
1715,2026-09-11,17,0,17,16.696619503975615,17353.952219834853,1,0,프리미엄
1716,2026-09-12,22,0,44,17.834152102349385,13181.902214335143,0,1,일반
1717,2026-09-13,15,0,33,34.934742134730044,12287.503468061357,1,1,일반
1718,2026-09-14,35,0,12,41.18975146918098,22683.432078111855,0,1,일반
1719,2026-09-15,28,1,49,20.294356575681075,2554.360975988382,0,0,일반
1720,2026-09-16,7,1,3,8.417856529110257,11293.483155313737,1,1,일반
1721,2026-09-17,32,0,43,15.293978450754416,13981.08739295047,1,0,일반
1722,2026-09-18,11,0,49,30.33015744469201,17799.757136596734,0,1,일반
1723,2026-09-19,10,1,26,9.697847039862054,20677.532630515958,1,1,일반
1724,2026-09-20,9,0,35,17.91716800240981,24283.658020940733,0,1,VIP
1725,2026-09-21,14,1,8,22.925848814316296,14541.446585649348,0,0,일반
1726,2026-09-22,13,1,36,10.772853135923325,14876.321876550832,0,1,일반
1727,2026-09-23,25,0,7,30.964345618760767,16813.0503030759,1,0,일반
1728,2026-09-24,2,0,46,26.939675152043748,12344.39530835539,1,1,프리미엄
1729,2026-09-25,35,1,46,40.09545909525292,9078.813639720625,1,0,프리미엄
1730,2026-09-26,7,1,36,27.814608958577722,14518.747668679907,0,0,일반
1731,2026-09-27,21,1,16,10.391103644339616,18726.86146000899,0,0,일반
1732,2026-09-28,18,1,24,25.303690609091916,13785.382769117596,1,1,VIP
1733,2026-09-29,3,0,1,29.880216735158562,17067.176943590464,0,0,프리미엄
1734,2026-09-30,11,1,49,30.394788141253464,5655.913435642318,0,1,일반
1735,2026-10-01,24,1,25,12.231578521092636,15092.023117097293,1,1,일반
1736,2026-10-02,19,0,10,11.036622976445248,12982.767046428375,1,1,일반
1737,2026-10-03,4,1,16,,8624.381222544074,0,0,프리미엄
1738,2026-10-04,26,0,16,36.047319941388665,18286.062517924238,0,1,일반
1739,2026-10-05,32,1,8,26.228788238420382,24228.227846371577,0,0,일반
1740,2026-10-06,33,0,29,11.787813757912893,19949.794628404426,1,0,일반
1741,2026-10-07,3,1,39,21.271889387571207,20268.745027392197,1,0,일반
1742,2026-10-08,9,1,28,18.76312686598976,18562.38517308402,1,0,프리미엄
1743,2026-10-09,8,1,6,10.27418531034317,18232.257248231097,0,0,VIP
1744,2026-10-10,33,0,16,20.36183943956603,6002.84032212242,0,0,일반
1745,2026-10-11,6,1,20,21.90695287720439,14360.245249640055,1,0,프리미엄
1746,2026-10-12,4,1,16,39.31253094651899,17543.34883322934,1,0,일반
1747,2026-10-13,13,1,7,13.443124742337268,17657.023906004335,1,0,프리미엄
1748,2026-10-14,2,1,41,2.906006758046619,21358.530946348525,0,0,프리미엄
1749,2026-10-15,5,1,14,9.510462646440228,9838.011751834105,1,1,VIP
1750,2026-10-16,27,1,43,11.073525765677777,18036.358077038494,1,0,VIP
1751,2026-10-17,32,1,26,15.730728239671047,9674.794980036932,1,0,일반
1752,2026-10-18,21,1,26,9.534962708728576,13941.502050804698,1,0,프리미엄
1753,2026-10-19,8,1,14,28.221220058189395,14690.184963823622,0,0,일반
1754,2026-10-20,8,1,7,8.839672369905202,19312.85457024476,0,0,일반
1755,2026-10-21,3,1,33,20.200179682992303,18724.76694200172,0,0,일반
1756,2026-10-22,3,1,26,40.001921835221744,15601.652938558194,1,1,일반
1757,2026-10-23,22,1,45,25.535682717636238,4239.8123938964545,1,1,프리미엄
1758,2026-10-24,6,0,20,24.507570117123592,17224.16866496027,1,1,일반
1759,2026-10-25,2,1,3,38.5731620074516,13661.617614806064,0,1,프리미엄
1760,2026-10-26,23,1,4,32.45649564236973,21959.0294580955,1,1,프리미엄
1761,2026-10-27,2,1,26,25.651243673526036,20767.467721701843,1,1,프리미엄
1762,2026-10-28,17,1,11,16.89273150055531,10309.88546547171,0,1,일반
1763,2026-10-29,35,1,2,19.773111252102066,17910.871194952928,1,0,일반
1764,2026-10-30,34,1,14,19.286961323337934,18009.55303080202,0,0,일반
1765,2026-10-31,23,1,44,15.985744524278916,17645.91789808463,0,0,일반
1766,2026-11-01,30,1,30,22.120365118829245,16997.905373727994,0,0,프리미엄
1767,2026-11-02,8,1,49,23.50747697047656,18150.77293234125,1,1,프리미엄
1768,2026-11-03,22,1,12,7.553715328417743,22507.42907786998,1,0,일반
1769,2026-11-04,5,1,26,36.320424999622986,12243.098333867318,0,1,프리미엄
1770,2026-11-05,13,0,44,24.097975130732813,,1,0,일반
1771,2026-11-06,29,0,33,17.372170380493824,18913.575677527515,1,0,일반
1772,2026-11-07,31,1,13,22.211759787294575,5583.1895268442095,1,0,일반
1773,2026-11-08,16,0,14,29.303688911586008,18270.119302814353,0,0,일반
1774,2026-11-09,30,1,24,,17384.694842710236,1,0,프리미엄
